enrollment_id,student_id,course_id,lecturer_id,enrollment_date,semester,enrollment_status
99565257,232118,634,2676,26/07/2023,semester 1,Active
59451675,232119,558,9493,03/03/2023,semester 1,Completed
38676602,232120,485,7933,22/08/2023,semester 1,Active
62177227,232121,843,6529,04/02/2023,semester 1,Active
89407094,232122,834,8737,28/06/2023,semester 2,Active
20228918,232123,492,9031,07/01/2023,semester 2,Active
98875883,232124,692,4605,21/11/2023,semester 1,Completed
19941444,232125,688,5959,02/01/2023,semester 2,Active
13476869,232126,138,2122,10/04/2023,semester 2,Active
29510709,232127,707,9685,13/06/2023,semester 2,Active
48532656,232128,870,3834,30/03/2023,semester 1,Active
73558248,232129,656,2646,30/11/2023,semester 2,Completed
74062158,232130,736,3345,07/01/2023,semester 1,Completed
88811069,232131,723,7873,07/02/2023,semester 2,Active
57862607,232132,202,2332,17/12/2023,semester 2,Active
18467095,232133,848,8939,23/01/2023,semester 1,Dropped
63413395,232134,568,7612,06/11/2023,semester 1,Completed
65391351,232135,474,5550,17/06/2023,semester 2,Active
20322832,232136,642,8472,27/01/2023,semester 1,Completed
75342987,232137,100,5227,03/03/2023,semester 1,Active
80555842,232138,206,8394,06/12/2023,semester 1,Active
74801774,232139,860,7455,14/02/2023,semester 1,Active
58653539,232140,177,5148,18/10/2023,semester 2,Active
95566832,232141,489,4021,01/02/2023,semester 1,Active
93458183,232142,738,8263,25/03/2023,semester 2,Active
27382352,232143,114,5604,04/05/2023,semester 1,Active
43360372,232144,332,2244,18/01/2023,semester 1,Completed
14403379,232145,399,9782,05/02/2023,semester 2,Active
43755909,232146,881,7676,04/07/2023,semester 1,Active
24390062,232147,779,7658,23/03/2023,semester 2,Dropped
95858852,232148,374,6679,29/03/2023,semester 2,Completed
49235298,232149,776,4549,11/06/2023,semester 1,Dropped
39246564,232150,791,3133,22/05/2023,semester 2,Active
27674320,232151,396,6641,11/07/2023,semester 1,Dropped
49344625,232152,475,7176,16/12/2023,semester 1,Active
73730410,232153,436,1471,15/05/2023,semester 1,Active
33394326,232154,118,8995,01/01/2023,semester 1,Dropped
84735594,232155,792,5060,14/09/2023,semester 1,Active
13085023,232156,348,8298,24/08/2023,semester 1,Active
48225986,232157,775,2741,18/09/2023,semester 2,Active
13495884,232158,183,2687,10/07/2023,semester 1,Active
53761312,232159,125,6718,20/02/2023,semester 2,Active
97273799,232160,421,4608,14/05/2023,semester 1,Active
48869586,232161,813,7855,15/09/2023,semester 2,Active
59355139,232162,167,3499,06/11/2023,semester 1,Completed
45965404,232163,514,7523,03/09/2023,semester 2,Active
22648353,232164,352,4469,15/10/2023,semester 1,Active
76146957,232165,926,1934,18/12/2023,semester 2,Active
43095035,232166,204,8062,20/11/2023,semester 2,Active
33980798,232167,921,2978,07/07/2023,semester 1,Active
75252866,232168,850,2485,27/08/2023,semester 1,Completed
48210857,232169,740,5836,27/02/2023,semester 2,Active
83503700,232170,450,5968,04/04/2023,semester 1,Active
70145247,232171,268,7458,16/11/2023,semester 2,Dropped
76900357,232172,986,1537,21/08/2023,semester 2,Completed
69130211,232173,926,6732,11/11/2023,semester 1,Active
44087946,232174,488,6451,20/04/2023,semester 2,Dropped
80304480,232175,832,8954,12/04/2023,semester 1,Active
50573562,232176,304,8567,20/06/2023,semester 2,Completed
75265844,232177,901,6631,01/07/2023,semester 2,Dropped
61242268,232178,764,5220,24/11/2023,semester 2,Active
51860852,232179,953,3791,04/01/2023,semester 1,Active
85527564,232180,780,3647,12/03/2023,semester 1,Active
94494456,232181,395,4985,29/12/2023,semester 2,Completed
36636509,232182,973,6271,10/11/2023,semester 1,Dropped
73575927,232183,289,5695,08/03/2023,semester 2,Active
70560907,232184,812,6159,21/12/2023,semester 1,Dropped
25996223,232185,453,5618,07/11/2023,semester 1,Active
41508544,232186,683,7074,14/04/2023,semester 2,Dropped
51733275,232187,315,1356,28/01/2023,semester 2,Dropped
98293807,232188,942,5274,06/06/2023,semester 1,Active
67776219,232189,939,8316,27/08/2023,semester 2,Active
38632387,232190,499,6372,05/06/2023,semester 1,Completed
25331433,232191,990,8837,21/07/2023,semester 1,Active
45045798,232192,511,6322,16/12/2023,semester 1,Active
68358937,232193,279,6996,16/06/2023,semester 2,Completed
66238510,232194,362,1206,06/08/2023,semester 2,Active
57950912,232195,477,9503,06/05/2023,semester 1,Active
36555818,232196,476,5556,23/12/2023,semester 2,Completed
23764556,232197,681,1170,13/09/2023,semester 2,Active
84398289,232198,217,7523,12/02/2023,semester 1,Active
53847983,232199,176,9790,15/12/2023,semester 1,Active
96512280,232200,905,9231,11/10/2023,semester 1,Active
25170276,232201,777,7799,31/07/2023,semester 1,Active
83661773,232202,235,1378,09/02/2023,semester 1,Completed
64133955,232203,600,6261,26/08/2023,semester 2,Active
53139131,232204,487,6054,16/01/2023,semester 1,Completed
80831957,232205,963,9214,13/10/2023,semester 2,Active
22664992,232206,215,5056,31/10/2023,semester 1,Dropped
82450468,232207,374,4024,21/11/2023,semester 1,Completed
24027371,232208,824,9229,27/10/2023,semester 2,Active
84313335,232209,909,3503,20/02/2023,semester 1,Active
89238009,232210,273,2492,20/02/2023,semester 2,Completed
44391369,232211,701,2509,07/08/2023,semester 1,Active
13724896,232212,339,3080,20/10/2023,semester 1,Active
95530315,232213,761,1508,19/02/2023,semester 1,Active
56037291,232214,877,3864,15/11/2023,semester 1,Dropped
30685861,232215,699,8043,13/08/2023,semester 1,Completed
93741232,232216,617,2919,22/10/2023,semester 1,Completed
32753808,232217,903,5546,01/06/2023,semester 2,Completed
70541058,232218,634,5555,10/11/2023,semester 1,Active
16541043,232219,558,5578,13/12/2023,semester 1,Active
47995194,232220,485,1191,11/03/2023,semester 1,Active
23356950,232221,843,5433,16/03/2023,semester 1,Active
67387916,232222,834,9280,28/01/2023,semester 2,Active
57436094,232223,492,9872,18/09/2023,semester 2,Active
33066411,232224,692,8109,09/02/2023,semester 1,Active
80514495,232225,688,4660,16/05/2023,semester 2,Completed
47127382,232226,138,7272,14/05/2023,semester 2,Active
15417367,232227,707,2468,26/11/2023,semester 2,Active
94577961,232228,870,7830,23/07/2023,semester 1,Completed
46253924,232229,656,2556,05/06/2023,semester 2,Active
98325462,232230,736,8789,22/02/2023,semester 1,Active
95957546,232231,723,2925,11/01/2023,semester 2,Dropped
16447980,232232,202,4335,19/06/2023,semester 2,Active
82344457,232233,848,1552,13/03/2023,semester 1,Completed
49009629,232234,568,3076,04/01/2023,semester 1,Completed
38597837,232235,474,7581,04/05/2023,semester 2,Active
69755134,232236,642,9026,19/11/2023,semester 1,Active
77040201,232237,100,4831,11/09/2023,semester 1,Completed
36752303,232238,206,5734,24/10/2023,semester 1,Completed
48913115,232239,860,1705,12/08/2023,semester 1,Completed
22912618,232240,177,3428,20/06/2023,semester 2,Completed
50518633,232241,489,8622,22/01/2023,semester 1,Dropped
13081864,232242,738,2440,04/12/2023,semester 2,Active
62967423,232243,114,1319,12/03/2023,semester 1,Completed
27993465,232244,332,7574,23/09/2023,semester 1,Active
54340069,232245,399,8969,19/04/2023,semester 2,Dropped
67150079,232246,881,1156,08/02/2023,semester 1,Completed
74490574,232247,779,4346,19/02/2023,semester 2,Active
27555737,232248,374,4831,21/01/2023,semester 2,Active
23273103,232249,776,9782,06/08/2023,semester 1,Completed
61714358,232250,791,9900,06/06/2023,semester 2,Active
71975113,232251,396,7523,18/11/2023,semester 1,Active
24314099,232252,475,8939,24/05/2023,semester 1,Active
13919677,232253,436,6641,26/12/2023,semester 1,Completed
24243651,232254,118,9685,04/08/2023,semester 1,Active
46558554,232255,792,3721,21/06/2023,semester 1,Active
45460083,232256,348,4549,03/02/2023,semester 1,Active
63864249,232257,775,4024,19/03/2023,semester 2,Completed
35672414,232258,183,7581,01/01/2023,semester 1,Completed
28493628,232259,125,2440,19/03/2023,semester 2,Dropped
29508411,232260,421,9280,26/01/2023,semester 1,Dropped
88139565,232261,813,1206,04/08/2023,semester 2,Active
33353761,232262,167,9229,18/09/2023,semester 1,Active
96102591,232263,514,7458,17/09/2023,semester 2,Active
20780809,232264,352,8109,05/10/2023,semester 1,Active
70672634,232265,926,1156,01/11/2023,semester 2,Active
49613006,232266,204,6691,11/12/2023,semester 2,Active
74016164,232267,921,7658,17/09/2023,semester 1,Dropped
49208624,232268,850,1934,09/11/2023,semester 1,Active
53185185,232269,740,7511,08/01/2023,semester 2,Active
73944338,232270,450,1102,11/08/2023,semester 1,Active
79312519,232271,268,4021,06/12/2023,semester 2,Active
87455644,232272,986,3428,17/04/2023,semester 2,Active
64423890,232273,926,3503,28/03/2023,semester 1,Active
81770644,232274,488,5056,27/02/2023,semester 2,Active
42128724,232275,832,7830,13/03/2023,semester 1,Completed
68621050,232276,304,3998,20/05/2023,semester 2,Active
78709379,232277,901,2919,01/05/2023,semester 2,Active
57588558,232278,764,4469,05/08/2023,semester 2,Completed
42962820,232279,953,3133,21/09/2023,semester 1,Active
44660222,232280,780,8737,16/07/2023,semester 1,Active
35242143,232281,395,8567,11/11/2023,semester 2,Active
33699493,232282,973,5148,11/07/2023,semester 1,Completed
26661081,232283,289,7873,13/11/2023,semester 2,Active
52015433,232284,812,6719,16/11/2023,semester 1,Active
46492463,232285,453,2488,27/08/2023,semester 1,Active
36879998,232286,683,5791,05/01/2023,semester 2,Active
33901854,232287,315,5604,22/09/2023,semester 2,Completed
43498851,232288,942,2978,12/06/2023,semester 1,Completed
58314099,232289,939,7523,15/01/2023,semester 2,Active
64629015,232290,499,6451,30/10/2023,semester 1,Active
26772702,232291,990,9503,11/09/2023,semester 1,Completed
54688369,232292,511,8062,10/04/2023,semester 1,Completed
93157022,232293,279,3864,24/02/2023,semester 2,Completed
83756247,232294,362,8472,10/01/2023,semester 2,Active
50006054,232295,477,8789,13/03/2023,semester 1,Active
83483394,232296,476,7933,15/01/2023,semester 2,Completed
73539483,232297,681,8298,28/03/2023,semester 2,Completed
27683098,232298,217,5556,24/07/2023,semester 1,Active
23950484,232299,176,7370,09/12/2023,semester 1,Active
39023542,232300,905,9026,13/05/2023,semester 1,Active
35060658,232301,777,5734,29/09/2023,semester 1,Active
92127961,232302,235,3080,27/02/2023,semester 1,Active
89971997,232303,600,9231,21/01/2023,semester 2,Active
21844650,232304,487,4660,26/09/2023,semester 1,Completed
59515771,232305,963,5578,10/11/2023,semester 2,Active
88616642,232306,215,8954,21/11/2023,semester 1,Active
63402913,232307,374,2492,08/11/2023,semester 1,Active
35758604,232308,824,5893,24/09/2023,semester 2,Active
28320206,232309,909,7272,04/03/2023,semester 1,Active
32567835,232310,273,7855,01/01/2023,semester 2,Active
52943904,232311,701,5959,29/05/2023,semester 1,Active
35434336,232312,339,6529,11/12/2023,semester 1,Active
59613323,232313,761,6679,01/02/2023,semester 1,Active
27427869,232314,877,5227,29/09/2023,semester 1,Active
45877652,232315,699,4608,22/08/2023,semester 1,Completed
97958029,232316,617,9047,08/11/2023,semester 1,Active
68955183,232317,903,1319,12/06/2023,semester 2,Completed
53315518,232318,634,1537,28/05/2023,semester 1,Active
18637387,232319,558,2509,22/12/2023,semester 1,Dropped
53278501,232320,485,2244,10/11/2023,semester 1,Active
65346030,232321,843,5220,03/05/2023,semester 1,Active
14755086,232322,834,8622,17/07/2023,semester 2,Dropped
29986130,232323,492,8995,03/03/2023,semester 2,Active
56890843,232324,692,5695,27/10/2023,semester 1,Active
29045174,232325,688,9999,17/05/2023,semester 2,Completed
65270535,232326,138,6996,25/10/2023,semester 2,Active
74085815,232327,707,6159,08/08/2023,semester 2,Active
12303443,232328,870,6732,04/10/2023,semester 1,Active
70612222,232329,656,6054,05/09/2023,semester 2,Active
82099980,232330,736,3791,25/06/2023,semester 1,Active
62809528,232331,723,1378,05/09/2023,semester 2,Active
59131075,232332,202,6631,23/05/2023,semester 2,Active
70977685,232333,848,7176,29/04/2023,semester 1,Active
84957001,232334,568,2676,15/08/2023,semester 1,Active
36611622,232335,474,3647,28/10/2023,semester 2,Active
41765165,232336,642,2122,26/09/2023,semester 1,Active
92865337,232337,100,5546,25/01/2023,semester 1,Active
66940066,232338,206,1304,02/09/2023,semester 1,Active
99909310,232339,860,3076,14/10/2023,semester 1,Active
42107460,232340,177,2468,11/01/2023,semester 2,Completed
93645115,232341,489,8394,20/01/2023,semester 1,Completed
37812113,232342,738,4335,26/01/2023,semester 2,Active
56179973,232343,114,4985,26/03/2023,semester 1,Active
26071411,232344,332,7074,18/04/2023,semester 1,Completed
90321140,232345,399,1634,03/03/2023,semester 2,Active
86292086,232346,881,1705,31/01/2023,semester 1,Active
35195961,232347,779,5618,27/11/2023,semester 2,Completed
64636011,232348,374,6372,20/08/2023,semester 2,Active
69559789,232349,776,5075,10/02/2023,semester 1,Active
99052256,232350,791,6322,11/09/2023,semester 2,Completed
32896583,232351,396,3345,06/08/2023,semester 1,Dropped
48617338,232352,475,4605,12/01/2023,semester 1,Active
20029561,232353,436,9872,05/04/2023,semester 1,Active
91488134,232354,118,9031,01/10/2023,semester 1,Active
88940450,232355,792,7799,24/08/2023,semester 1,Completed
93012125,232356,348,5274,13/02/2023,semester 1,Active
27622807,232357,775,6261,31/08/2023,semester 2,Completed
51890522,232358,183,1471,20/02/2023,semester 1,Dropped
17982032,232359,125,2556,13/06/2023,semester 2,Active
36450453,232360,421,5433,11/06/2023,semester 1,Active
39812373,232361,813,2978,13/06/2023,semester 2,Active
85719210,232362,167,1508,17/12/2023,semester 1,Completed
35993435,232363,514,7455,06/10/2023,semester 2,Completed
41969376,232364,352,5060,12/05/2023,semester 1,Dropped
73343932,232365,926,2485,15/11/2023,semester 2,Dropped
72641380,232366,204,2925,07/05/2023,semester 2,Active
36340800,232367,921,8043,30/10/2023,semester 1,Active
36380332,232368,850,9214,08/10/2023,semester 1,Dropped
53179860,232369,740,6261,17/08/2023,semester 2,Active
29138437,232370,450,8316,23/03/2023,semester 1,Active
59547142,232371,268,8263,21/08/2023,semester 2,Active
62499467,232372,986,5968,18/12/2023,semester 2,Completed
53265940,232373,926,7676,09/10/2023,semester 1,Active
22621074,232374,488,9493,14/10/2023,semester 2,Active
56461993,232375,832,5836,22/07/2023,semester 1,Active
86313184,232376,304,9790,09/07/2023,semester 2,Active
68256534,232377,901,2646,09/09/2023,semester 2,Active
86558622,232378,764,9519,23/07/2023,semester 2,Active
12363238,232379,953,6718,18/07/2023,semester 1,Active
98121234,232380,780,2687,27/03/2023,semester 1,Completed
83421842,232381,395,3499,25/12/2023,semester 2,Completed
59040062,232382,973,8969,23/02/2023,semester 1,Dropped
28783765,232383,289,1170,15/07/2023,semester 2,Dropped
24328617,232384,812,3834,02/06/2023,semester 1,Completed
46223899,232385,453,1191,30/09/2023,semester 1,Active
39786046,232386,683,8446,24/12/2023,semester 2,Active
72321216,232387,315,2332,20/02/2023,semester 2,Active
62814917,232388,942,7574,12/11/2023,semester 1,Completed
27089979,232389,939,1356,10/04/2023,semester 2,Completed
75385898,232390,499,1552,11/03/2023,semester 1,Active
47707911,232391,990,7612,23/11/2023,semester 1,Dropped
85522571,232392,511,7511,13/06/2023,semester 1,Active
34139133,232393,279,1170,12/10/2023,semester 2,Dropped
37408578,232394,362,5893,25/05/2023,semester 2,Active
12830774,232395,477,2978,07/08/2023,semester 1,Active
64407373,232396,476,7458,08/08/2023,semester 2,Active
38951375,232397,681,7612,29/05/2023,semester 2,Active
79158227,232398,217,7074,25/02/2023,semester 1,Completed
74160987,232399,176,7873,13/12/2023,semester 1,Dropped
66717993,232400,905,3834,12/08/2023,semester 1,Completed
51152771,232401,777,5075,24/09/2023,semester 1,Completed
63631038,232402,235,4605,13/10/2023,semester 1,Active
29668194,232403,600,5555,03/02/2023,semester 2,Active
93621559,232404,487,2440,26/04/2023,semester 1,Completed
77518205,232405,963,9685,20/05/2023,semester 2,Active
26261635,232406,215,9047,21/07/2023,semester 1,Active
21485213,232407,374,4608,27/05/2023,semester 1,Active
14680160,232408,824,7855,13/06/2023,semester 2,Active
61049042,232409,909,8954,23/06/2023,semester 1,Active
39638295,232410,273,9999,25/08/2023,semester 2,Active
82433953,232411,701,3998,31/03/2023,semester 1,Completed
79597886,232412,339,5148,19/11/2023,semester 1,Completed
73018420,232413,761,2122,23/11/2023,semester 1,Active
13625746,232414,877,3428,08/12/2023,semester 1,Active
11274309,232415,699,5836,12/06/2023,semester 1,Active
67593925,232416,617,7799,03/10/2023,semester 1,Active
80397928,232417,903,9031,19/03/2023,semester 2,Completed
78636588,232418,634,6372,04/10/2023,semester 1,Completed
97100490,232419,558,9493,10/02/2023,semester 1,Active
46538619,232420,485,3721,03/02/2023,semester 1,Completed
80936680,232421,843,4660,05/04/2023,semester 1,Active
53006802,232422,834,6631,27/11/2023,semester 2,Active
48083639,232423,492,5791,19/06/2023,semester 2,Active
68506860,232424,692,2468,16/02/2023,semester 1,Active
75245197,232425,688,4985,08/08/2023,semester 2,Active
98036941,232426,138,1934,10/04/2023,semester 2,Active
55601459,232427,707,7523,04/08/2023,semester 2,Active
42454132,232428,870,3076,03/05/2023,semester 1,Completed
18215424,232429,656,1378,23/07/2023,semester 2,Completed
29726114,232430,736,4021,05/05/2023,semester 1,Completed
42636955,232431,723,9026,23/06/2023,semester 2,Completed
47564820,232432,202,1191,13/11/2023,semester 2,Active
28984837,232433,848,6451,01/02/2023,semester 1,Active
59932187,232434,568,9280,13/11/2023,semester 1,Active
15052978,232435,474,8472,08/03/2023,semester 2,Completed
74018885,232436,642,2646,19/12/2023,semester 1,Completed
16120693,232437,100,1319,22/03/2023,semester 1,Completed
21574275,232438,206,8939,12/04/2023,semester 1,Active
22468145,232439,860,6691,19/06/2023,semester 1,Completed
11186410,232440,177,6261,09/11/2023,semester 2,Completed
36296068,232441,489,5695,24/10/2023,semester 1,Active
26440722,232442,738,7370,28/09/2023,semester 2,Completed
12668294,232443,114,9214,19/01/2023,semester 1,Active
77506613,232444,332,1102,04/05/2023,semester 1,Active
99679289,232445,399,9231,03/05/2023,semester 2,Active
92797123,232446,881,4549,17/03/2023,semester 1,Completed
36567257,232447,779,8969,28/08/2023,semester 2,Active
12992206,232448,374,7455,24/01/2023,semester 2,Completed
56544602,232449,776,4831,29/05/2023,semester 1,Active
78345365,232450,791,5959,12/09/2023,semester 2,Active
84538644,232451,396,1552,03/08/2023,semester 1,Active
93716395,232452,475,1471,03/11/2023,semester 1,Completed
57496040,232453,436,6529,02/04/2023,semester 1,Completed
23131616,232454,118,8737,02/08/2023,semester 1,Dropped
58251030,232455,792,6732,28/08/2023,semester 1,Completed
92924866,232456,348,2741,26/10/2023,semester 1,Active
98005056,232457,775,8789,02/10/2023,semester 2,Completed
62442769,232458,183,8109,28/12/2023,semester 1,Active
94888168,232459,125,6719,06/04/2023,semester 2,Completed
13283163,232460,421,2244,24/02/2023,semester 1,Completed
27114317,232461,813,7830,17/09/2023,semester 2,Completed
28613864,232462,167,2676,13/06/2023,semester 1,Active
32071270,232463,514,5550,31/01/2023,semester 2,Active
69718122,232464,352,4335,29/09/2023,semester 1,Active
47071289,232465,926,7523,02/04/2023,semester 2,Active
25779393,232466,204,2509,10/09/2023,semester 2,Active
40931146,232467,921,1304,09/03/2023,semester 1,Active
74737423,232468,850,5618,30/08/2023,semester 1,Active
62001417,232469,740,6641,15/03/2023,semester 2,Completed
89115764,232470,450,9900,01/08/2023,semester 1,Completed
87973565,232471,268,5433,20/06/2023,semester 2,Active
80695964,232472,986,2978,01/01/2023,semester 2,Completed
17628852,232473,926,3080,18/08/2023,semester 1,Active
36614164,232474,488,5604,03/01/2023,semester 2,Active
39311171,232475,832,1356,21/08/2023,semester 1,Completed
57652425,232476,304,3791,21/01/2023,semester 2,Active
45396920,232477,901,1508,15/06/2023,semester 2,Active
16385598,232478,764,6159,06/01/2023,semester 2,Completed
79969425,232479,953,2687,25/09/2023,semester 1,Dropped
54142109,232480,780,4469,28/12/2023,semester 1,Active
11485294,232481,395,9872,15/02/2023,semester 2,Completed
14909517,232482,973,3864,16/03/2023,semester 1,Active
55797192,232483,289,8043,20/06/2023,semester 2,Active
21553042,232484,812,6271,21/06/2023,semester 1,Active
31019224,232485,453,7176,04/12/2023,semester 1,Completed
37333833,232486,683,2488,11/10/2023,semester 2,Completed
46484388,232487,315,8622,16/11/2023,semester 2,Completed
34386704,232488,942,8263,06/08/2023,semester 1,Active
52070473,232489,939,2919,01/12/2023,semester 2,Active
99190773,232490,499,5968,27/02/2023,semester 1,Completed
49317888,232491,990,4024,18/05/2023,semester 1,Dropped
82398033,232492,511,1156,17/03/2023,semester 1,Active
55138556,232493,279,2492,07/10/2023,semester 2,Active
73184104,232494,362,7574,13/06/2023,semester 2,Completed
36542628,232495,477,6054,15/04/2023,semester 1,Dropped
50265449,232496,476,1206,06/12/2023,semester 2,Active
61648071,232497,681,5578,30/04/2023,semester 2,Active
16457985,232498,217,5556,16/04/2023,semester 1,Active
28714926,232499,176,2925,08/04/2023,semester 1,Active
59100514,232500,905,8995,08/01/2023,semester 1,Completed
61626595,232501,777,7676,23/09/2023,semester 1,Active
99540578,232502,235,2485,27/05/2023,semester 1,Active
46638967,232503,600,6679,21/10/2023,semester 2,Active
64663779,232504,487,9519,01/12/2023,semester 1,Active
34650214,232505,963,6718,15/12/2023,semester 2,Active
53011995,232506,215,3345,27/07/2023,semester 1,Active
26179404,232507,374,5274,03/03/2023,semester 1,Active
45662998,232508,824,9229,21/08/2023,semester 2,Completed
54696239,232509,909,2556,01/09/2023,semester 1,Active
50762730,232510,273,8394,15/01/2023,semester 2,Active
52349670,232511,701,3647,04/08/2023,semester 1,Active
25982186,232512,339,2332,10/07/2023,semester 1,Active
90621974,232513,761,6322,31/03/2023,semester 1,Active
94734891,232514,877,7272,02/05/2023,semester 1,Completed
75365510,232515,699,3133,26/05/2023,semester 1,Dropped
39904052,232516,617,5546,14/02/2023,semester 1,Active
25833532,232517,903,5734,06/04/2023,semester 2,Active
67923817,232518,634,8316,06/02/2023,semester 1,Completed
41388892,232519,558,8298,31/12/2023,semester 1,Completed
60895676,232520,485,7581,05/01/2023,semester 1,Dropped
79338152,232521,843,5220,23/09/2023,semester 1,Active
25791457,232522,834,8062,04/07/2023,semester 2,Completed
98160397,232523,492,9790,25/03/2023,semester 2,Active
42394743,232524,692,8567,15/01/2023,semester 1,Active
39302690,232525,688,8837,29/12/2023,semester 2,Active
18132866,232526,138,5227,14/01/2023,semester 2,Completed
56125111,232527,707,8446,28/01/2023,semester 2,Active
25278720,232528,870,3503,24/06/2023,semester 1,Completed
15388017,232529,656,9782,12/08/2023,semester 2,Completed
72394007,232530,736,5060,19/03/2023,semester 1,Active
66959635,232531,723,1705,11/03/2023,semester 2,Active
14291731,232532,202,3499,29/09/2023,semester 2,Active
47913976,232533,848,9503,01/04/2023,semester 1,Active
53268097,232534,568,5056,03/01/2023,semester 1,Active
26011014,232535,474,4346,22/07/2023,semester 2,Active
76127705,232536,642,9782,04/04/2023,semester 1,Dropped
68384839,232537,100,6322,23/05/2023,semester 1,Active
18977689,232538,206,5734,11/05/2023,semester 1,Active
53671594,232539,860,2122,09/11/2023,semester 1,Active
24572339,232540,177,2468,10/01/2023,semester 2,Active
98314951,232541,489,1319,19/10/2023,semester 1,Active
55497075,232542,738,6996,12/10/2023,semester 2,Completed
18046859,232543,114,6271,04/05/2023,semester 1,Active
98591068,232544,332,7272,09/10/2023,semester 1,Active
49811757,232545,399,4549,12/12/2023,semester 2,Completed
74771114,232546,881,8043,11/12/2023,semester 1,Active
33434875,232547,779,3998,26/06/2023,semester 2,Active
34621689,232548,374,2556,26/01/2023,semester 2,Dropped
54259167,232549,776,5618,29/09/2023,semester 1,Active
24542693,232550,791,8789,30/05/2023,semester 2,Active
96917218,232551,396,5578,30/05/2023,semester 1,Completed
18655302,232552,475,1934,20/09/2023,semester 1,Completed
32982431,232553,436,9503,13/08/2023,semester 1,Active
20890946,232554,118,6529,24/03/2023,semester 1,Active
19529408,232555,792,8995,06/04/2023,semester 1,Completed
49311771,232556,348,1170,02/07/2023,semester 1,Active
84682461,232557,775,5550,13/10/2023,semester 2,Active
83589879,232558,183,5695,17/12/2023,semester 1,Completed
15143903,232559,125,6261,21/05/2023,semester 2,Completed
67843776,232560,421,2332,04/11/2023,semester 1,Active
69455714,232561,813,5546,30/12/2023,semester 2,Completed
39545439,232562,167,5060,29/03/2023,semester 1,Active
30419120,232563,514,5968,06/07/2023,semester 2,Dropped
46505727,232564,352,1552,31/03/2023,semester 1,Completed
28602494,232565,926,3499,22/07/2023,semester 2,Active
99777038,232566,204,2676,22/07/2023,semester 2,Active
31805520,232567,921,9493,09/06/2023,semester 1,Active
23318900,232568,850,1156,09/01/2023,semester 1,Active
74699654,232569,740,8263,11/02/2023,semester 2,Completed
52723762,232570,450,9031,13/04/2023,semester 1,Completed
98426700,232571,268,6641,15/06/2023,semester 2,Active
27044230,232572,986,4608,01/02/2023,semester 2,Dropped
42418438,232573,926,8837,30/10/2023,semester 1,Completed
96333361,232574,488,1378,13/08/2023,semester 2,Active
87388212,232575,832,1304,18/08/2023,semester 1,Active
45638660,232576,304,7074,12/10/2023,semester 2,Active
68073660,232577,901,9231,19/03/2023,semester 2,Active
87046551,232578,764,6372,25/04/2023,semester 2,Active
41674238,232579,953,7511,21/07/2023,semester 1,Completed
70256136,232580,780,9790,25/04/2023,semester 1,Active
95085899,232581,395,3721,08/02/2023,semester 2,Active
46051374,232582,973,7933,19/11/2023,semester 1,Active
39941183,232583,289,2919,03/10/2023,semester 2,Active
23713122,232584,812,5556,19/03/2023,semester 1,Completed
91872232,232585,453,4335,07/08/2023,semester 1,Active
25424729,232586,683,4831,27/03/2023,semester 2,Active
32271231,232587,315,7612,26/05/2023,semester 2,Active
57468788,232588,942,7523,20/06/2023,semester 1,Active
12068861,232589,939,2925,12/04/2023,semester 2,Completed
22428763,232590,499,5433,18/04/2023,semester 1,Completed
65771663,232591,990,5056,02/03/2023,semester 1,Completed
63760136,232592,511,3647,08/09/2023,semester 1,Active
87961310,232593,279,8298,08/10/2023,semester 2,Completed
50692231,232594,362,9047,21/09/2023,semester 2,Active
13402039,232595,477,7455,29/10/2023,semester 1,Active
53787138,232596,476,7370,22/09/2023,semester 2,Active
62612934,232597,681,8737,15/09/2023,semester 2,Active
84763442,232598,217,1471,26/01/2023,semester 1,Active
43527997,232599,176,9280,01/01/2023,semester 1,Active
26138725,232600,905,6679,20/03/2023,semester 1,Active
46112087,232601,777,2687,15/01/2023,semester 1,Active
87474033,232602,235,9685,31/08/2023,semester 1,Completed
32023615,232603,600,1102,23/03/2023,semester 2,Active
95863067,232604,487,5791,07/02/2023,semester 1,Completed
86817718,232605,963,8954,03/04/2023,semester 2,Completed
87896319,232606,215,8622,04/07/2023,semester 1,Active
25345717,232607,374,2488,07/03/2023,semester 1,Active
24711475,232608,824,1634,18/07/2023,semester 2,Active
56640589,232609,909,2440,22/02/2023,semester 1,Active
28154502,232610,273,6054,10/02/2023,semester 2,Active
47028912,232611,701,2646,06/11/2023,semester 1,Active
97860224,232612,339,8316,11/11/2023,semester 1,Completed
46538928,232613,761,3076,20/10/2023,semester 1,Active
45020406,232614,877,9999,11/11/2023,semester 1,Active
87261523,232615,699,7176,08/02/2023,semester 1,Active
62484299,232616,617,1206,22/06/2023,semester 1,Completed
98714022,232617,903,4346,12/10/2023,semester 2,Dropped
47570408,232618,634,7830,30/03/2023,semester 1,Active
72568044,232619,558,9519,16/11/2023,semester 1,Dropped
25663751,232620,485,3503,29/01/2023,semester 1,Active
17212312,232621,843,2244,21/05/2023,semester 1,Completed
28515127,232622,834,7658,22/04/2023,semester 2,Active
87604515,232623,492,8567,26/12/2023,semester 2,Active
67003339,232624,692,3834,24/02/2023,semester 1,Completed
95331939,232625,688,6261,18/02/2023,semester 2,Active
