grade_id,enrollment_id,grade,gpa_points,grade_date,retake,grade_source
516097793,44745596,C,0.4,20/04/2023,TRUE,Assignment
226872781,90772492,A,3.66,17/04/2023,TRUE,Final
882128406,60427609,C,3.41,25/01/2023,TRUE,Mid
717722128,13460713,C,0.91,15/01/2023,FALSE,Assignment
536090418,52164807,A,1.11,27/01/2023,TRUE,Assignment
843298124,76660330,B,3.84,4/9/23,FALSE,Mid
588012538,16834139,B,1.06,28/07/2023,TRUE,Final
301784446,78240570,C,2.13,7/4/23,TRUE,Mid
900854841,41448249,D,1.9,4/11/23,TRUE,Mid
970027791,84995028,B,0.33,17/01/2023,TRUE,Final
494273985,91513976,C,1.9,28/10/2023,FALSE,Mid
258519183,18569258,D,1.37,5/4/23,TRUE,Mid
136601897,83240652,A,3.91,23/05/2023,TRUE,Mid
795328420,84372246,B,3.63,4/12/23,FALSE,Mid
128956056,26861868,C,1.39,24/01/2023,FALSE,Assignment
739332742,60040285,A,1.04,7/8/23,TRUE,Final
168407518,22579521,A,1.86,2/10/23,FALSE,Mid
294065250,37623438,A,3.28,18/11/2023,TRUE,Assignment
845930442,36964907,C,2.19,9/8/23,TRUE,Assignment
533770601,79945698,B,2.14,17/03/2023,FALSE,Final
792378463,88068270,B,3.63,3/5/23,TRUE,Final
812540451,70244188,C,1.45,16/10/2023,TRUE,Final
646948359,71093449,C,1.04,25/07/2023,FALSE,Assignment
949569267,64600526,B,0.24,12/1/23,TRUE,Mid
544445863,80987449,C,2.43,30/10/2023,FALSE,Final
359956698,24797566,B,2.13,28/11/2023,TRUE,Assignment
137350748,33199043,C,0.12,27/09/2023,FALSE,Mid
194785747,76431126,C,3.92,19/09/2023,FALSE,Assignment
531709151,80794900,F,0.81,17/02/2023,TRUE,Final
881936571,69945289,A,2.07,12/6/23,FALSE,Final
995440435,85120501,B,3.93,29/05/2023,FALSE,Final
842433017,49571614,B,2.85,7/8/23,FALSE,Final
142525743,96364175,C,2.05,5/8/23,FALSE,Final
383431138,88503634,A,2.06,15/07/2023,TRUE,Mid
985081481,30640643,B,1.89,29/12/2023,FALSE,Final
324431761,32345512,F,3.12,29/07/2023,FALSE,Assignment
567681905,60394144,A,0.67,14/04/2023,TRUE,Mid
152023319,25234314,D,1.89,23/12/2023,FALSE,Mid
392514919,14665317,C,2.39,15/02/2023,TRUE,Final
946666855,48144365,C,3.1,2/5/23,FALSE,Mid
321866977,87880197,C,1.8,13/08/2023,FALSE,Mid
758073307,94170761,C,1.04,8/9/23,TRUE,Final
332971164,25522002,B,2.54,8/12/23,FALSE,Mid
538615498,34280057,B,0.02,21/01/2023,TRUE,Assignment
117690142,80992423,B,1.1,22/07/2023,TRUE,Mid
429740034,28358736,B,1.56,30/03/2023,TRUE,Mid
431171537,59971197,B,2.58,4/8/23,FALSE,Final
511698155,52798419,F,0.84,22/09/2023,FALSE,Mid
752498410,27043294,B,1.1,3/9/23,TRUE,Final
716869950,67987957,C,3.37,21/11/2023,FALSE,Assignment
975191824,37748492,B,2.52,19/08/2023,TRUE,Mid
172541295,26749078,C,1.65,8/5/23,TRUE,Mid
833298686,49309193,C,3.69,30/06/2023,TRUE,Mid
200758374,93673224,B,3.02,19/12/2023,TRUE,Mid
977781424,45476558,F,1.66,18/03/2023,TRUE,Mid
141451103,26787922,B,2.21,05/03/2023,FALSE,Mid
386177587,95839809,C,1.88,08/06/2023,TRUE,Mid
417545222,61741760,B,0.56,19/09/2023,TRUE,Mid
905980391,93650261,B,3.34,21/08/2023,TRUE,Final
335730578,30339621,C,2.89,21/07/2023,FALSE,Mid
642063880,75499036,B,0.83,07/05/2023,TRUE,Assignment
947897211,60959700,B,0.02,19/01/2023,FALSE,Assignment
431665913,48492294,B,1.07,10/05/2023,FALSE,Final
591529706,53182144,F,0.48,27/07/2023,FALSE,Assignment
855251114,65666343,C,0.28,22/01/2023,FALSE,Mid
739527266,54688103,C,3.69,03/12/2023,FALSE,Mid
890415817,65353818,A,2.79,19/08/2023,TRUE,Mid
172864054,29961065,B,1.55,22/03/2023,TRUE,Final
687658144,90013668,B,0.31,11/03/2023,FALSE,Mid
272683240,64587718,B,3.18,09/11/2023,TRUE,Mid
671308410,99565257,D,2.64,31/10/2023,TRUE,Assignment
122716519,59451675,B,2.77,22/01/2023,FALSE,Mid
187851559,38676602,B,2.38,14/01/2023,FALSE,Final
972837744,62177227,B,1.18,13/08/2023,FALSE,Assignment
991504240,89407094,A,2.6,02/07/2023,TRUE,Mid
218076255,20228918,B,0.72,31/12/2023,FALSE,Final
986292876,98875883,B,0.04,04/04/2023,FALSE,Mid
775112564,19941444,C,2.96,03/06/2023,TRUE,Mid
416880755,13476869,B,0.77,01/10/2023,TRUE,Assignment
352802091,29510709,B,0.27,23/12/2023,TRUE,Mid
833085904,48532656,C,1.47,05/07/2023,TRUE,Assignment
806425379,73558248,B,1.13,09/10/2023,TRUE,Assignment
249613352,74062158,C,0.4,18/06/2023,FALSE,Mid
706119900,88811069,B,0.25,17/11/2023,FALSE,Assignment
202351711,57862607,B,2.1,23/12/2023,TRUE,Final
545984681,18467095,A,2.77,06/05/2023,TRUE,Assignment
602866261,63413395,D,2.08,17/04/2023,FALSE,Mid
529573229,65391351,A,3.55,25/12/2023,FALSE,Final
258752821,20322832,B,2.5,20/06/2023,TRUE,Final
940667883,75342987,A,1.56,21/11/2023,TRUE,Assignment
252198412,80555842,B,1.28,02/12/2023,TRUE,Final
554678941,74801774,C,0.82,23/04/2023,TRUE,Assignment
667109724,58653539,C,1.72,16/04/2023,FALSE,Final
512830925,95566832,A,2.3,26/02/2023,TRUE,Final
856951184,93458183,B,0.57,06/10/2023,FALSE,Mid
537543648,27382352,F,0.35,25/04/2023,TRUE,Mid
267510343,43360372,C,0.42,14/12/2023,TRUE,Final
554687405,14403379,D,1.47,19/12/2023,TRUE,Assignment
546812940,43755909,C,0.23,20/11/2023,FALSE,Mid
519907997,24390062,D,3.19,18/10/2023,TRUE,Final
406892360,95858852,F,2.29,17/11/2023,FALSE,Final
982382945,49235298,B,2.54,12/01/2023,TRUE,Final
988069188,39246564,B,2.56,14/03/2023,FALSE,Mid
824840902,27674320,B,2.02,01/03/2023,TRUE,Final
633870503,49344625,B,0.51,09/04/2023,FALSE,Final
984955019,73730410,B,2.63,23/07/2023,FALSE,Mid
498762774,33394326,C,1.06,28/03/2023,TRUE,Mid
845119413,84735594,C,1.38,15/07/2023,TRUE,Mid
434000394,13085023,C,0.01,29/06/2023,FALSE,Mid
864011535,48225986,B,0.18,07/05/2023,FALSE,Assignment
535064754,13495884,C,3.43,22/12/2023,TRUE,Mid
209894631,53761312,D,0.97,18/06/2023,FALSE,Final
246693684,97273799,B,1.67,21/06/2023,FALSE,Mid
172627696,48869586,C,0.3,01/12/2023,TRUE,Assignment
385959402,59355139,B,3.47,31/12/2023,FALSE,Mid
684972382,45965404,B,2.05,30/01/2023,TRUE,Assignment
747177884,22648353,A,0.59,19/11/2023,TRUE,Assignment
855939610,76146957,C,3.64,30/07/2023,TRUE,Mid
738589330,43095035,C,3.16,13/08/2023,FALSE,Final
300879742,33980798,C,3.56,17/07/2023,TRUE,Final
476020487,75252866,F,3.95,09/08/2023,TRUE,Final
425542272,48210857,C,0.25,31/05/2023,FALSE,Final
972890244,83503700,B,3.89,26/10/2023,FALSE,Mid
589376599,70145247,B,0.99,03/05/2023,TRUE,Mid
304259569,76900357,C,0.04,06/11/2023,TRUE,Final
367093874,69130211,C,3.68,25/05/2023,FALSE,Final
142418081,44087946,C,2.45,03/04/2023,FALSE,Mid
647180800,80304480,D,3.68,01/09/2023,TRUE,Mid
294821622,50573562,B,0.47,10/11/2023,FALSE,Mid
188421435,75265844,C,3.89,26/01/2023,TRUE,Final
144652880,61242268,C,2.38,25/08/2023,FALSE,Final
180060279,51860852,C,1.01,09/12/2023,TRUE,Mid
797316058,85527564,C,3.65,30/12/2023,TRUE,Final
828521966,94494456,C,3.19,10/05/2023,TRUE,Assignment
212579182,36636509,B,2.55,16/01/2023,TRUE,Final
314996993,73575927,D,1.36,01/03/2023,FALSE,Mid
437456578,70560907,B,3.15,15/07/2023,FALSE,Assignment
954105426,25996223,A,0.28,02/07/2023,FALSE,Assignment
289598090,41508544,D,1.57,20/11/2023,FALSE,Final
985397598,51733275,B,0.04,19/09/2023,FALSE,Assignment
496451070,98293807,A,0.53,30/01/2023,FALSE,Mid
683568803,67776219,B,0.58,09/02/2023,FALSE,Final
568649203,38632387,D,0.05,24/05/2023,FALSE,Assignment
210443629,25331433,B,0.88,11/10/2023,TRUE,Mid
285743093,45045798,C,2.19,24/02/2023,FALSE,Final
262745749,68358937,B,1.78,09/12/2023,TRUE,Mid
167719904,66238510,C,2.55,06/08/2023,TRUE,Mid
207424906,57950912,A,3.11,23/11/2023,TRUE,Assignment
448171124,36555818,A,3.89,14/03/2023,FALSE,Final
220574105,23764556,B,1.22,07/02/2023,FALSE,Final
256558522,84398289,A,0.52,24/01/2023,FALSE,Final
581151178,53847983,C,0.61,11/06/2023,TRUE,Mid
717063744,96512280,C,1.64,03/02/2023,TRUE,Mid
371452600,25170276,A,1.57,23/06/2023,TRUE,Mid
296833861,83661773,B,0.39,23/06/2023,FALSE,Final
936378754,64133955,D,3.72,20/07/2023,FALSE,Mid
626499068,53139131,C,2.03,25/01/2023,TRUE,Assignment
925309578,80831957,C,2.98,20/05/2023,FALSE,Assignment
400894760,22664992,B,1.14,19/04/2023,TRUE,Assignment
707049902,82450468,B,2.37,13/03/2023,FALSE,Mid
337817520,24027371,C,0.66,04/12/2023,TRUE,Final
151135552,84313335,B,0.54,27/11/2023,FALSE,Mid
111310038,89238009,D,0.09,05/06/2023,FALSE,Final
538716031,44391369,D,0.2,09/12/2023,FALSE,Mid
362334539,13724896,C,0.43,11/07/2023,TRUE,Assignment
802094109,95530315,C,1.65,03/03/2023,FALSE,Final
211250234,56037291,A,1.65,30/05/2023,TRUE,Mid
920616702,30685861,C,2.25,05/12/2023,TRUE,Mid
745993073,93741232,C,2.73,06/12/2023,FALSE,Final
697769812,32753808,C,1.18,24/08/2023,FALSE,Final
317395524,70541058,B,0.06,26/09/2023,TRUE,Final
543859163,16541043,B,3.25,13/03/2023,FALSE,Mid
632846430,47995194,A,2.02,07/08/2023,FALSE,Assignment
230095690,23356950,C,3.16,27/11/2023,FALSE,Mid
424367981,67387916,C,1.02,18/03/2023,FALSE,Mid
879777833,57436094,A,2.45,18/04/2023,TRUE,Mid
799163349,33066411,C,2.69,08/05/2023,FALSE,Final
333847475,80514495,B,3.5,04/08/2023,FALSE,Final
964229759,47127382,F,0.38,19/02/2023,FALSE,Final
713594807,15417367,C,2.62,16/12/2023,FALSE,Assignment
156524023,94577961,A,2.2,16/02/2023,TRUE,Assignment
335105357,46253924,F,1.07,05/07/2023,TRUE,Final
261170486,98325462,C,1,21/11/2023,FALSE,Assignment
697852170,95957546,F,1.4,07/11/2023,FALSE,Assignment
719856204,16447980,C,2.78,28/09/2023,TRUE,Mid
655569285,82344457,C,2.88,30/07/2023,TRUE,Assignment
561967550,49009629,C,2.94,14/02/2023,TRUE,Assignment
674899320,38597837,B,1.58,24/01/2023,FALSE,Assignment
132497696,69755134,B,0.08,20/03/2023,TRUE,Final
942566182,77040201,C,3.34,12/08/2023,TRUE,Mid
696775917,36752303,B,0.44,26/02/2023,FALSE,Assignment
312001467,48913115,B,3.3,18/09/2023,TRUE,Final
318244189,22912618,C,3.62,08/04/2023,TRUE,Final
524074415,50518633,B,2.45,07/06/2023,FALSE,Assignment
935082685,13081864,F,0.15,25/09/2023,TRUE,Mid
910416968,62967423,C,0.4,10/12/2023,TRUE,Final
153670386,27993465,B,3.76,05/04/2023,FALSE,Assignment
702957244,54340069,C,1.16,13/06/2023,TRUE,Final
483311797,67150079,B,1.15,23/11/2023,FALSE,Assignment
698059562,74490574,C,3.11,18/07/2023,TRUE,Final
662237828,27555737,D,0.17,10/06/2023,FALSE,Mid
269223334,23273103,B,1.98,24/11/2023,TRUE,Final
893266600,61714358,C,1.36,27/10/2023,TRUE,Assignment
998154091,71975113,F,1.65,13/08/2023,FALSE,Mid
434777506,24314099,C,2.87,21/03/2023,FALSE,Assignment
981870004,13919677,B,2.68,03/06/2023,TRUE,Final
877138203,24243651,C,3.95,17/11/2023,TRUE,Mid
384423646,46558554,B,3.17,02/06/2023,FALSE,Mid
190078475,45460083,C,1.26,18/09/2023,TRUE,Assignment
995067775,63864249,B,1.51,07/04/2023,TRUE,Assignment
887252047,35672414,F,1.21,16/06/2023,TRUE,Mid
623462269,28493628,B,2.32,04/10/2023,FALSE,Final
169721737,29508411,B,2.23,06/12/2023,FALSE,Final
112278047,88139565,C,3.13,21/09/2023,FALSE,Final
349642322,33353761,C,2.12,09/05/2023,FALSE,Final
538319396,96102591,B,2.59,07/09/2023,TRUE,Assignment
799820549,20780809,B,1.92,26/12/2023,TRUE,Final
926139953,70672634,B,1.15,23/07/2023,FALSE,Mid
468958674,49613006,C,2.63,01/12/2023,FALSE,Mid
247599551,74016164,F,2.16,11/09/2023,FALSE,Final
872231540,49208624,D,0.91,24/10/2023,TRUE,Assignment
373111200,53185185,C,2.7,30/06/2023,TRUE,Final
986201240,73944338,D,0.87,10/11/2023,TRUE,Mid
717796866,79312519,C,2.24,03/08/2023,FALSE,Mid
613804787,87455644,C,1.81,28/06/2023,TRUE,Final
243056011,64423890,A,1.1,16/12/2023,TRUE,Mid
293510956,81770644,B,0.97,02/02/2023,TRUE,Final
950854043,42128724,B,2.03,09/09/2023,TRUE,Final
324617995,68621050,C,2.82,18/05/2023,FALSE,Assignment
301258880,78709379,C,3.8,13/05/2023,TRUE,Assignment
267040724,57588558,B,1.29,11/12/2023,FALSE,Mid
588317896,42962820,B,2.74,23/05/2023,FALSE,Final
591814118,44660222,B,1.01,10/10/2023,FALSE,Assignment
342766333,35242143,C,2.94,26/08/2023,FALSE,Assignment
402868949,33699493,D,1.19,21/10/2023,TRUE,Assignment
962503310,26661081,A,1.97,14/04/2023,TRUE,Assignment
283983069,52015433,A,1.37,11/02/2023,TRUE,Final
782193892,46492463,C,3.75,18/05/2023,TRUE,Mid
721738466,36879998,C,2.46,31/07/2023,TRUE,Final
834607584,33901854,F,1.32,25/10/2023,FALSE,Assignment
715541875,43498851,C,2.65,05/03/2023,FALSE,Assignment
830312815,58314099,C,0.46,13/12/2023,FALSE,Final
748866699,64629015,F,2.52,16/08/2023,FALSE,Final
534835111,26772702,B,2.9,13/08/2023,FALSE,Final
617473104,54688369,C,2.59,02/11/2023,FALSE,Final
926806625,93157022,C,2.91,23/12/2023,FALSE,Final
622759089,83756247,B,0.96,21/03/2023,FALSE,Final
812465805,50006054,B,3.45,20/07/2023,TRUE,Mid
620650540,83483394,B,1.62,17/09/2023,FALSE,Final
484024663,73539483,B,0.71,16/05/2023,TRUE,Final
944784498,27683098,A,2.95,12/02/2023,FALSE,Final
526249374,23950484,C,0.63,08/08/2023,TRUE,Final
428072546,39023542,B,0.22,23/03/2023,FALSE,Mid
443194389,35060658,C,0.58,28/07/2023,FALSE,Mid
945927324,92127961,B,3.47,27/09/2023,TRUE,Final
307603763,89971997,C,1.54,22/11/2023,TRUE,Assignment
162583856,21844650,B,3.61,20/05/2023,TRUE,Mid
461154999,59515771,F,3.37,15/01/2023,FALSE,Final
314656994,88616642,B,0.94,07/04/2023,TRUE,Final
471275412,63402913,B,3.22,13/11/2023,TRUE,Final
434541293,35758604,C,2.66,10/10/2023,FALSE,Final
420957048,28320206,C,3.85,25/09/2023,FALSE,Mid
255403584,32567835,A,0,22/06/2023,TRUE,Final
914508597,52943904,F,0.69,27/01/2023,TRUE,Final
977870449,35434336,D,3.3,21/11/2023,FALSE,Mid
551047904,59613323,F,2.95,25/12/2023,FALSE,Mid
844445096,27427869,C,1.88,18/11/2023,FALSE,Assignment
752517865,45877652,B,2.06,26/04/2023,FALSE,Final
427722619,97958029,B,2.03,03/07/2023,TRUE,Mid
811182276,68955183,A,1.1,22/06/2023,TRUE,Assignment
977804799,53315518,A,0.88,14/09/2023,FALSE,Assignment
535139516,18637387,C,0.44,09/06/2023,FALSE,Mid
191454426,53278501,A,1.39,26/11/2023,TRUE,Assignment
564695187,65346030,C,0.51,24/07/2023,TRUE,Assignment
908084953,14755086,C,3.26,11/01/2023,TRUE,Assignment
605844186,29986130,A,0.69,09/11/2023,FALSE,Assignment
423192267,56890843,B,0.83,02/05/2023,FALSE,Mid
993270216,29045174,C,1.15,04/11/2023,TRUE,Mid
903954967,65270535,B,0.68,18/03/2023,FALSE,Final
341157553,74085815,C,1.48,13/04/2023,TRUE,Final
782989494,12303443,D,1.91,30/01/2023,TRUE,Final
330539678,70612222,B,1.56,10/08/2023,FALSE,Final
999375843,82099980,C,0.62,08/07/2023,FALSE,Mid
670818297,62809528,C,1.01,03/11/2023,FALSE,Mid
342928189,59131075,C,3.57,24/03/2023,FALSE,Mid
524062797,70977685,A,1.06,03/07/2023,TRUE,Mid
456395881,84957001,C,2.85,07/06/2023,FALSE,Final
191076198,36611622,D,0.32,11/09/2023,FALSE,Final
296725703,41765165,C,0.23,28/07/2023,FALSE,Final
784831662,92865337,A,1.48,04/09/2023,TRUE,Final
370078809,66940066,B,1.2,03/02/2023,TRUE,Mid
673059991,99909310,D,2.81,16/04/2023,TRUE,Mid
440674727,42107460,D,1.34,10/07/2023,TRUE,Final
787008922,93645115,C,3.1,17/09/2023,TRUE,Assignment
711637161,37812113,C,2.11,18/07/2023,TRUE,Mid
581127507,56179973,C,3.33,12/01/2023,FALSE,Assignment
354081784,26071411,B,0.96,22/10/2023,TRUE,Assignment
464101746,90321140,B,0.85,04/03/2023,TRUE,Final
784418808,86292086,A,2.43,11/04/2023,FALSE,Final
573426184,35195961,C,2.95,23/08/2023,FALSE,Mid
540289588,64636011,C,0.07,02/08/2023,TRUE,Final
817886270,69559789,F,2.13,24/07/2023,TRUE,Final
476419392,99052256,C,2.48,22/10/2023,FALSE,Mid
330742907,32896583,C,0.41,03/07/2023,TRUE,Assignment
115677467,48617338,F,1,30/05/2023,FALSE,Final
859658600,20029561,C,3.15,29/04/2023,TRUE,Final
798446545,91488134,C,3.29,20/02/2023,FALSE,Mid
393389719,88940450,A,0.22,10/11/2023,TRUE,Final
590599813,93012125,A,0.08,31/08/2023,FALSE,Final
307120201,27622807,B,1.95,16/11/2023,FALSE,Mid
873395943,51890522,C,2.16,03/11/2023,FALSE,Final
490702388,17982032,B,0.67,08/02/2023,FALSE,Assignment
153124444,36450453,D,2.25,18/11/2023,FALSE,Final
828947247,39812373,D,0.5,26/05/2023,FALSE,Assignment
358334190,85719210,C,1.68,27/02/2023,TRUE,Assignment
505612063,35993435,B,0.41,06/02/2023,TRUE,Mid
530860187,41969376,B,3.81,17/12/2023,TRUE,Final
271501099,73343932,B,1.03,31/05/2023,FALSE,Mid
528237705,72641380,C,1.88,10/12/2023,FALSE,Final
629640597,36340800,F,2.82,29/08/2023,TRUE,Final
795381688,36380332,D,2.92,19/03/2023,FALSE,Final
198587235,53179860,C,2.75,28/02/2023,TRUE,Assignment
596056194,29138437,B,3.04,23/10/2023,FALSE,Final
985834162,59547142,C,1.18,18/02/2023,TRUE,Assignment
501008923,62499467,F,1.3,29/05/2023,FALSE,Mid
270080321,53265940,B,0.01,20/03/2023,FALSE,Assignment
867343174,22621074,C,1.67,07/04/2023,FALSE,Mid
594372061,56461993,F,3.11,25/07/2023,FALSE,Mid
182463458,86313184,C,3.2,27/07/2023,FALSE,Assignment
452569861,68256534,B,1.02,18/07/2023,TRUE,Mid
182495353,86558622,C,1.89,29/05/2023,FALSE,Assignment
378615621,12363238,A,2.37,18/06/2023,FALSE,Mid
432935605,98121234,F,0.56,10/08/2023,TRUE,Final
889694925,83421842,C,2.12,20/12/2023,FALSE,Final
471328457,59040062,A,1.08,13/05/2023,TRUE,Mid
530526167,28783765,F,3.34,21/09/2023,FALSE,Mid
201654936,24328617,C,2.16,31/08/2023,TRUE,Mid
989644564,46223899,B,3.13,21/11/2023,FALSE,Mid
164433833,39786046,F,1.62,29/10/2023,FALSE,Final
920074713,72321216,B,1,14/01/2023,FALSE,Assignment
701048477,62814917,C,3.13,02/07/2023,TRUE,Final
599887940,27089979,D,1.73,15/02/2023,TRUE,Mid
490025407,75385898,C,0.45,13/11/2023,FALSE,Assignment
399573906,47707911,B,0.02,09/06/2023,TRUE,Assignment
131190293,85522571,B,1.08,13/12/2023,TRUE,Assignment
506152640,34139133,C,3.62,25/11/2023,FALSE,Mid
827564366,37408578,C,0.81,26/10/2023,TRUE,Final
218035840,12830774,C,3.88,02/10/2023,TRUE,Mid
976196530,64407373,C,1.27,09/12/2023,TRUE,Final
668487904,38951375,B,0.03,15/04/2023,FALSE,Final
746125604,79158227,C,3.64,07/12/2023,FALSE,Final
127389795,74160987,C,2.11,15/03/2023,TRUE,Mid
634581675,66717993,B,2.95,30/08/2023,TRUE,Final
996871561,51152771,A,3.34,12/09/2023,FALSE,Assignment
557870302,63631038,D,0.82,19/08/2023,FALSE,Mid
576266123,29668194,C,0.3,20/12/2023,TRUE,Mid
376644869,93621559,C,2.29,25/09/2023,TRUE,Assignment
325725750,77518205,B,0.06,16/07/2023,TRUE,Final
713393587,26261635,C,2.98,11/03/2023,TRUE,Final
521813208,21485213,B,2.16,29/03/2023,TRUE,Mid
755022678,14680160,B,0.31,25/01/2023,FALSE,Mid
983093294,61049042,B,1.24,07/07/2023,TRUE,Mid
239889245,39638295,B,1.7,12/04/2023,TRUE,Assignment
341976104,82433953,B,3.5,26/03/2023,FALSE,Assignment
239627090,79597886,B,0.03,10/03/2023,FALSE,Mid
781613015,73018420,D,2.87,12/10/2023,TRUE,Mid
440640847,13625746,B,3.84,26/08/2023,FALSE,Assignment
376546135,11274309,B,2.54,30/11/2023,FALSE,Final
115409069,67593925,A,1.58,23/03/2023,FALSE,Mid
681797436,80397928,C,0.09,22/08/2023,FALSE,Mid
729926782,78636588,C,2.53,13/10/2023,TRUE,Final
547581006,97100490,B,3.08,11/10/2023,FALSE,Mid
500292418,46538619,C,3.95,19/09/2023,FALSE,Assignment
901919030,80936680,C,1.23,27/11/2023,FALSE,Assignment
733457818,53006802,D,0.56,28/05/2023,TRUE,Final
871453512,48083639,B,3.67,27/01/2023,FALSE,Final
943533200,68506860,C,2.66,16/01/2023,FALSE,Final
772551797,75245197,A,2.69,26/06/2023,FALSE,Mid
903616936,98036941,C,3.44,27/08/2023,TRUE,Assignment
595543768,55601459,C,2.21,16/10/2023,FALSE,Mid
576054519,42454132,B,0.15,22/10/2023,FALSE,Assignment
687906292,18215424,A,2.33,11/03/2023,TRUE,Final
509130395,29726114,D,0.93,19/01/2023,FALSE,Assignment
906875318,42636955,F,0.07,01/12/2023,FALSE,Mid
540855559,47564820,A,0.79,22/05/2023,TRUE,Mid
349501421,28984837,C,2.18,23/10/2023,FALSE,Final
911988975,59932187,B,3.76,09/05/2023,FALSE,Mid
789046716,15052978,B,0.62,15/11/2023,TRUE,Final
172627457,74018885,F,2.48,04/10/2023,FALSE,Assignment
571200890,16120693,C,0.38,11/04/2023,FALSE,Final
247742063,21574275,C,3.13,30/09/2023,TRUE,Mid
976951809,22468145,B,0.92,30/12/2023,TRUE,Mid
785209369,11186410,C,0.98,10/09/2023,FALSE,Mid
548817452,36296068,A,3.23,25/01/2023,TRUE,Mid
150791523,26440722,B,0.79,19/08/2023,FALSE,Mid
773471616,12668294,D,3.48,03/12/2023,TRUE,Assignment
302053207,77506613,C,1.77,26/01/2023,TRUE,Assignment
226915397,99679289,B,2.61,14/08/2023,FALSE,Mid
532709506,92797123,C,2.28,14/10/2023,TRUE,Final
499640807,36567257,C,0.06,26/07/2023,FALSE,Mid
807549102,12992206,C,0.47,14/12/2023,TRUE,Final
783790614,56544602,B,3.71,10/11/2023,TRUE,Mid
462884909,78345365,F,1.54,05/12/2023,TRUE,Final
871176085,84538644,C,1.27,09/02/2023,TRUE,Final
882469184,93716395,C,1.52,05/06/2023,FALSE,Mid
149783157,57496040,D,1.82,03/07/2023,TRUE,Mid
906455301,23131616,A,0.89,06/08/2023,FALSE,Mid
397171268,58251030,B,1.03,12/10/2023,FALSE,Mid
331269020,92924866,A,0.85,15/02/2023,FALSE,Mid
945439599,98005056,B,3.98,15/08/2023,FALSE,Mid
212971124,62442769,C,2.48,27/05/2023,FALSE,Final
525503077,94888168,C,2.55,11/06/2023,TRUE,Mid
571945318,13283163,B,2.01,05/06/2023,FALSE,Mid
217825399,27114317,C,3.89,24/05/2023,TRUE,Mid
140187614,28613864,B,1.8,12/04/2023,FALSE,Assignment
166039343,32071270,C,2.9,04/08/2023,FALSE,Final
689524493,69718122,C,1.34,19/06/2023,FALSE,Mid
910079361,47071289,C,1.92,02/03/2023,FALSE,Assignment
722851691,25779393,B,3.66,03/03/2023,TRUE,Final
853044813,40931146,A,0.92,09/09/2023,TRUE,Mid
734524463,74737423,C,2.82,29/07/2023,FALSE,Mid
436758011,62001417,C,2.75,06/11/2023,TRUE,Mid
465069721,89115764,F,3,15/06/2023,FALSE,Final
343335945,87973565,B,2.69,23/06/2023,TRUE,Final
210925821,80695964,F,2.16,04/12/2023,TRUE,Final
953354340,17628852,C,2.17,17/12/2023,FALSE,Final
250482688,36614164,C,3.34,06/06/2023,FALSE,Mid
252500115,39311171,B,3.57,13/08/2023,TRUE,Assignment
179294511,57652425,A,1.94,12/04/2023,FALSE,Mid
974096720,45396920,C,1.01,06/08/2023,FALSE,Assignment
635395865,16385598,C,0.85,13/04/2023,TRUE,Final
421342157,79969425,A,1.26,22/12/2023,FALSE,Assignment
513600865,54142109,F,1.09,09/03/2023,TRUE,Final
233998219,11485294,B,0.74,07/08/2023,TRUE,Assignment
649530514,14909517,C,2.67,01/08/2023,FALSE,Final
898122715,55797192,C,3.54,17/09/2023,TRUE,Mid
927188126,21553042,C,1.27,22/05/2023,FALSE,Mid
890677958,31019224,B,3.67,09/12/2023,TRUE,Mid
138817016,37333833,A,0.31,10/06/2023,FALSE,Assignment
386245770,46484388,D,1.73,08/07/2023,TRUE,Assignment
244571412,34386704,C,2.96,12/06/2023,TRUE,Final
789449632,52070473,B,1.85,17/07/2023,TRUE,Mid
618077787,99190773,A,1.53,11/01/2023,TRUE,Final
394790832,49317888,B,1.72,17/04/2023,FALSE,Final
195691678,82398033,B,2.46,29/10/2023,TRUE,Assignment
494265954,55138556,B,3.87,14/08/2023,FALSE,Final
633179389,73184104,C,2.62,04/06/2023,FALSE,Final
419125986,36542628,B,1.8,08/12/2023,FALSE,Final
112861877,50265449,C,1.4,11/05/2023,TRUE,Mid
923091405,61648071,C,2.68,25/04/2023,TRUE,Mid
519491921,16457985,B,1.28,04/11/2023,FALSE,Assignment
742378329,28714926,B,2.24,12/07/2023,FALSE,Assignment
574671495,59100514,A,3.47,19/12/2023,TRUE,Mid
833250806,61626595,B,1.17,20/09/2023,TRUE,Assignment
227039171,99540578,F,1.25,06/05/2023,TRUE,Assignment
544586091,46638967,D,2.49,08/07/2023,FALSE,Mid
501539177,64663779,A,2.71,13/06/2023,TRUE,Final
475021791,34650214,A,3.61,07/12/2023,FALSE,Final
162439183,53011995,A,2.04,13/07/2023,TRUE,Final
154333654,26179404,D,3.69,30/09/2023,FALSE,Mid
594437939,45662998,B,0.73,21/09/2023,TRUE,Assignment
647333377,54696239,D,3.83,25/07/2023,FALSE,Mid
670270939,50762730,C,1.34,22/10/2023,FALSE,Final
767974564,52349670,C,3.63,06/04/2023,TRUE,Final
589157575,25982186,C,1,12/11/2023,TRUE,Final
422247703,90621974,B,0.37,14/12/2023,FALSE,Mid
408760636,94734891,B,3.59,20/07/2023,FALSE,Assignment
890818124,75365510,C,2.58,17/10/2023,FALSE,Assignment
